device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
LQ-MAG-CSA-SAI;LQ-MAG-CSA-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;2;monitor;
LQ-INT-CSA-SAI;LQ-INT-CSA-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;3;monitor;
LQ-MAGDIF-AA1-SC;LQ-MAGDIF-AA1-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;4;monitor;
LQ-MAGDIF-AA15-SC;LQ-MAGDIF-AA15-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;6;monitor;
LQ-MAGDIF-AA2-SC;LQ-MAGDIF-AA2-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;8;monitor;
LQ-MAGDIF-AA16-SC;LQ-MAGDIF-AA16-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;10;monitor;
LQ-MAGDIF-AA11-SM;LQ-MAGDIF-AA11-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;12;monitor;
LQ-MAGDIF-AA21-SM;LQ-MAGDIF-AA21-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;14;monitor;
LQ-MAGDIF-AA10-SM;LQ-MAGDIF-AA10-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;16;monitor;
LQ-MAGDIF-AA20-SM;LQ-MAGDIF-AA20-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;18;monitor;
LQ-MAGDIF-AE14-SM;LQ-MAGDIF-AE14-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;20;monitor;
LQ-MAGDIF-AE9-SC;LQ-MAGDIF-AE9-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;22;monitor;
LQ-MAGDIF-A29-SC;LQ-MAGDIF-A29-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;28;monitor;
LQ-MAGDIF-A30-SC;LQ-MAGDIF-A30-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;30;monitor;
LQ-MAGDIF-A31-SM;LQ-MAGDIF-A31-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;32;monitor;
LQ-MAGDIF-A32-SM;LQ-MAGDIF-A32-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;34;monitor;
LQ-MAG-CSA-RED;LQ-MAG-CSA-RED;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;42;monitor;
LQ-INT-CSA-RED;LQ-INT-CSA-RED;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;43;monitor;
LQ-MAGDIF-A3-SC;LQ-MAGDIF-A3-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;44;monitor;
LQ-MAGDIF-A5-SC;LQ-MAGDIF-A5-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;46;monitor;
LQ-MAGDIF-A4-SC;LQ-MAGDIF-A4-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;48;monitor;
LQ-MAGDIF-A6-SC;LQ-MAGDIF-A6-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;LQ-PLC-CGBT;192.168.14.11;502;50;monitor;
