device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
STM2-INT-CSA-RED;STM2-INT-CSA-RED;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;0;monitor;
STM2-MAGDIF-MAN-CSA-RED;STM2-MAGDIF-MAN-CSA-RED;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;1;monitor;
STM2-MAGDIF-A9-SC;STM2-MAGDIF-A9-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;2;monitor;
STM2-MAGDIF-A11-SC;STM2-MAGDIF-A11-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;4;monitor;
STM2-MAGDIF-A10-SC;STM2-MAGDIF-A10-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;6;monitor;
STM2-MAGDIF-A12-SC;STM2-MAGDIF-A12-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;8;monitor;
STM2-MAGDIF-A4-SM;STM2-MAGDIF-A4-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;10;monitor;
STM2-MAGDIF-A6-SM;STM2-MAGDIF-A6-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;12;monitor;
STM2-MAGDIF-A3-SM;STM2-MAGDIF-A3-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;14;monitor;
STM2-MAGDIF-A5-SM;STM2-MAGDIF-A5-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;16;monitor;
STM2-INT-CSA-SAI;STM2-INT-CSA-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;24;monitor;
STM2-MAGDIF-MAN-CSA-SAI;STM2-MAGDIF-MAN-CSA-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;25;monitor;
STM2-MAGDIF-AA7-SC;STM2-MAGDIF-AA7-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;26;monitor;
STM2-MAGDIF-AA8-SC;STM2-MAGDIF-AA8-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;28;monitor;
STM2-MAGDIF-AA2-SM;STM2-MAGDIF-AA2-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;30;monitor;
STM2-MAGDIF-AA1-SM;STM2-MAGDIF-AA1-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;32;monitor;
STM2-MAGDIF-AE13-SM;STM2-MAGDIF-AE13-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;34;monitor;
STM2-MAGDIF-AE14-SC;STM2-MAGDIF-AE14-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;36;monitor;
STM2-MAGDIF-AE15-SC;STM2-MAGDIF-AE15-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;38;monitor;
STM2-MAGDIF-AE16-SM;STM2-MAGDIF-AE16-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;40;monitor;
STM2-MAGDIF-A15-SC;STM2-MAGDIF-A15-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;42;monitor;
STM2-MAGDIF-A16-SC;STM2-MAGDIF-A16-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;44;monitor;
STM2-MAGDIF-A17-SM;STM2-MAGDIF-A17-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;46;monitor;
STM2-MAGDIF-A18-SM;STM2-MAGDIF-A18-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;48;monitor;
STM2-VENT-INT-VF1-CA;STM2-VENT-INT-VF1-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;56;monitor;
STM2-VENT-INT-VF2-CA;STM2-VENT-INT-VF2-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;60;monitor;
STM2-VENT-INT-VF3-CA;STM2-VENT-INT-VF3-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;64;monitor;
STM2-VENT-INT-VF4-CA;STM2-VENT-INT-VF4-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;68;monitor;
STM2-VENT-INT-VF5-CA;STM2-VENT-INT-VF5-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;72;monitor;
STM2-VENT-INT-VF6-CA;STM2-VENT-INT-VF6-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;76;monitor;
STM2-INT-CSV-CA;STM2-INT-CSV-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;80;monitor;
STM2-MAGDIF-MAN-CSV-CA;STM2-MAGDIF-MAN-CSV-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;81;monitor;
STM2-MAGDIF-RCALD-CSV-CA;STM2-MAGDIF-RCALD-CSV-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;82;monitor;
STM2-VENT-INT-VF1-MA;STM2-VENT-INT-VF1-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;83;monitor;
STM2-VENT-INT-VF2-MA;STM2-VENT-INT-VF2-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;87;monitor;
STM2-VENT-INT-VF3-MA;STM2-VENT-INT-VF3-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;91;monitor;
STM2-VENT-INT-VF4-MA;STM2-VENT-INT-VF4-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;95;monitor;
STM2-VENT-INT-VF5-MA;STM2-VENT-INT-VF5-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;99;monitor;
STM2-VENT-INT-VF6-MA;STM2-VENT-INT-VF6-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;103;monitor;
STM2-INT-CSV-MA;STM2-INT-CSV-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;107;monitor;
STM2-MAGDIF-MAN-CSV-MA;STM2-MAGDIF-MAN-CSV-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;108;monitor;
STM2-MAGDIF-RCALD-CSV-MA;STM2-MAGDIF-RCALD-CSV-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;109;monitor;
STM2-INT-CGBT;STM2-INT-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;110;monitor;
STM2-INT-CSA-RED-CGBT;STM2-INT-CSA-RED-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;111;monitor;
STM2-MAGDIF-SER-AUX-GE-CGBT;STM2-MAGDIF-SER-AUX-GE-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;112;monitor;
STM2-CONT-CONM-RED-CGBT;STM2-CONT-CONM-RED-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;116;monitor;
STM2-CONT-CONM-GRUPO-CGBT;STM2-CONT-CONM-GRUPO-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;117;monitor;
STM2-INT-CSV-MA-CGBT;STM2-INT-CSV-MA-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;118;monitor;
STM2-INT-CSV-CA-CGBT;STM2-INT-CSV-CA-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;119;monitor;
STM2-INT-BAT-COND-CGBT;STM2-INT-BAT-COND-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;120;monitor;
STM2-INT-CS-SAI-CGBT;STM2-INT-CS-SAI-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;121;monitor;
STM2-MAGDIF-CS-BT-CGBT;STM2-MAGDIF-CS-BT-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;122;monitor;
STM2-INT-MT-CGBT;STM2-INT-MT-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;127;monitor;
STM2-MAGDIF-CS-BT;STM2-MAGDIF-CS-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;128;monitor;
STM2-MAG-A1-BT;STM2-MAG-A1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;129;monitor;
STM2-MAG-E1-BT;STM2-MAG-E1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;130;monitor;
STM2-MAG-F1-BT;STM2-MAG-F1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;131;monitor;
STM2-MAG-F2-BT;STM2-MAG-F2-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLC-CGBT-BC;192.168.10.11;502;132;monitor;
STM2-MAG-ITS-1;STM2-MAG-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;16;monitor;
STM2-MAGDIF-MAN-ITS-1;STM2-MAGDIF-MAN-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;17;monitor;
STM2-MAGDIF-BF10;STM2-MAGDIF-BF10;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;18;monitor;
STM2-MAGDIF-BF11;STM2-MAGDIF-BF11;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;19;monitor;
STM2-MAGDIF-BF13.1;STM2-MAGDIF-BF13.1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;20;monitor;
STM2-MAGDIF-BF13.2;STM2-MAGDIF-BF13.2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;21;monitor;
STM2-MAGDIF-BF13.3;STM2-MAGDIF-BF13.3;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;22;monitor;
STM2-MAGDIF-BF14.1;STM2-MAGDIF-BF14.1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;23;monitor;
STM2-MAGDIF-BF14.2;STM2-MAGDIF-BF14.2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;24;monitor;
STM2-MAGDIF-BF14.3;STM2-MAGDIF-BF14.3;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;25;monitor;
STM2-MAGDIF-BF15;STM2-MAGDIF-BF15;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;26;monitor;
STM2-CONT-BF15;STM2-CONT-BF15;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;27;monitor;
STM2-MAGDIF-BF19;STM2-MAGDIF-BF19;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;28;monitor;
STM2-MAGDIF-BF20;STM2-MAGDIF-BF20;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;29;monitor;
STM2-MAGDIF-BF21;STM2-MAGDIF-BF21;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;30;monitor;
STM2-MAGDIF-BF22;STM2-MAGDIF-BF22;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;31;monitor;
STM2-MAGDIF-BF23;STM2-MAGDIF-BF23;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;32;monitor;
STM2-MAGDIF-OP-MOVISTAR;STM2-MAGDIF-OP-MOVISTAR;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;33;monitor;
STM2-MAGDIF-BF28;STM2-MAGDIF-BF28;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;34;monitor;
STM2-MAGDIF-BF25;STM2-MAGDIF-BF25;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;35;monitor;
STM2-MAGDIF-DET-LAZO;STM2-MAGDIF-DET-LAZO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;36;monitor;
